"signature"	"BetweennessCentrality"	"gene"	"rank_by_BC"	"PPI_cat"
"HiG_1"	0	"SLITRK5"	916	"HiG"
"HiG_1"	0	"VPS28"	916	"HiG"
"HiG_1"	1152	"KCTD12"	277	"HiG"
"HiG_1"	0	"ERRFI1"	916	"HiG"
"HiG_1"	1044	"STAM"	347	"HiG"
"HiG_1"	0	"LMO7"	916	"HiG"
"HiG_1"	0	"BTN3A2"	916	"HiG"
"HiG_1"	0	"GLIPR2"	916	"HiG"
"HiG_1"	503	"KDM6A"	391	"HiG"
"HiG_1"	1172	"AHNAK"	263	"HiG"
"HiG_1"	152	"CKAP4"	437.5	"HiG"
"HiG_1"	437	"ITGA8"	401	"HiG"
"HiG_1"	0	"PLCB4"	916	"HiG"
"HiG_1"	16665	"PODXL"	31	"HiG"
"HiG_1"	3	"DYNLT3"	618.5	"HiG"
"HiG_1"	6	"ID4"	587	"HiG"
"HiG_1"	8278	"OPTN"	58	"HiG"
"HiG_1"	3066	"BMP2"	131	"HiG"
"HiG_1"	0	"GPCPD1"	916	"HiG"
"HiG_1"	5833	"WT1"	81	"HiG"
"HiG_1"	0	"BCAP29"	916	"HiG"
"HiG_1"	0	"LGR4"	916	"HiG"
"HiG_1"	0	"FEZ2"	916	"HiG"
"HiG_1"	133	"GATA3"	444	"HiG"
"HiG_1"	1247	"EDN1"	248	"HiG"
"HiG_1"	7	"SMPX"	577.5	"HiG"
"HiG_1"	12	"YPEL5"	555	"HiG"
"HiG_1"	0	"ELF2"	916	"HiG"
"HiG_1"	13	"LHFPL6"	549.5	"HiG"
"HiG_1"	2578	"POSTN"	142	"HiG"
"HiG_1"	20963	"DSP"	26	"HiG"
"HiG_1"	1	"RHOBTB3"	661	"HiG"
"HiG_1"	0	"TRIM5"	916	"HiG"
"HiG_1"	0	"USP3"	916	"HiG"
"HiG_1"	3747	"MLLT3"	108	"HiG"
"HiG_1"	7512	"CHD3"	65	"HiG"
"HiG_1"	0	"PTPRA"	916	"HiG"
"HiG_1"	3	"COL2A1"	618.5	"HiG"
"HiG_1"	1475	"BNIP3L"	222	"HiG"
"HiG_1"	44	"BNC2"	498	"HiG"
"HiG_1"	130	"SERPINB9"	446.5	"HiG"
"HiG_1"	0	"NKX3-1"	916	"HiG"
"HiG_1"	1074	"CER1"	342	"HiG"
"HiG_1"	0	"RUFY3"	916	"HiG"
"HiG_1"	5935	"IGFBP3"	79	"HiG"
"HiG_1"	1137	"PFKP"	314.5	"HiG"
"HiG_1"	0	"RCAN1"	916	"HiG"
"HiG_1"	0	"SLC5A3"	916	"HiG"
"HiG_1"	122	"PTPRD"	449.5	"HiG"
"HiG_1"	1140	"TECRL"	311	"HiG"
"HiG_1"	0	"EXOC1"	916	"HiG"
"HiG_1"	592	"IL6ST"	382	"HiG"
"HiG_1"	0	"CRYZL1"	916	"HiG"
"HiG_1"	4	"COMMD8"	605.5	"HiG"
"HiG_1"	1166	"ZMYND11"	266	"HiG"
"HiG_1"	2242	"NIN"	177	"HiG"
"HiG_1"	1302	"TP53BP1"	238	"HiG"
"HiG_1"	1689	"ARHGAP5"	212	"HiG"
"HiG_1"	0	"FAHD1"	916	"HiG"
"HiG_1"	6282	"MSX1"	76	"HiG"
"HiG_1"	0	"ZMYM5"	916	"HiG"
"HiG_1"	0	"GTPBP8"	916	"HiG"
"HiG_1"	0	"SH3BP5"	916	"HiG"
"HiG_1"	2	"RUFY2"	635	"HiG"
"HiG_1"	7180	"KRT18"	69	"HiG"
"HiG_1"	444	"TRIP12"	399.5	"HiG"
"HiG_1"	0	"LAMA1"	916	"HiG"
"HiG_1"	0	"RNF216"	916	"HiG"
"HiG_1"	1840	"MYADM"	201	"HiG"
"HiG_1"	1151	"PPP1R12B"	281	"HiG"
"HiG_1"	23	"HDLBP"	524.5	"HiG"
"HiG_1"	2841	"ASH1L"	134	"HiG"
"HiG_1"	0	"CCDC50"	916	"HiG"
"HiG_1"	0	"TAOK3"	916	"HiG"
"HiG_1"	2	"WASF1"	635	"HiG"
"HiG_1"	2	"CERS6"	635	"HiG"
"HiG_1"	2	"PRKAR1A"	635	"HiG"
"HiG_1"	0	"CEP112"	916	"HiG"
"HiG_1"	332	"BAZ2B"	414	"HiG"
"HiG_1"	3145	"IGF1"	128	"HiG"
"HiG_1"	41664	"TAGLN"	10	"HiG"
"HiG_1"	0	"NKAPD1"	916	"HiG"
"HiG_1"	30	"SPOP"	516	"HiG"
"HiG_1"	0	"SPATA7"	916	"HiG"
"HiG_1"	6184	"GOLGB1"	78	"HiG"
"HiG_1"	3931	"GAP43"	105	"HiG"
"HiG_1"	1146	"JUP"	298.5	"HiG"
"HiG_1"	34	"SENP7"	509.5	"HiG"
"HiG_1"	1371	"NR2F2"	226	"HiG"
"HiG_1"	16	"CHD2"	539.5	"HiG"
"HiG_1"	42	"ARL13B"	501	"HiG"
"HiG_1"	10520	"GPC3"	47	"HiG"
"HiG_1"	21133	"STK26"	25	"HiG"
"HiG_1"	7513	"RPL34"	64	"HiG"
"HiG_1"	0	"MYLK3"	916	"HiG"
"HiG_1"	0	"SYNPO2L"	916	"HiG"
"HiG_1"	2277	"PPP3CA"	171	"HiG"
"HiG_1"	4	"COL4A6"	605.5	"HiG"
"HiG_1"	0	"C5orf24"	916	"HiG"
"HiG_1"	3308	"SPP1"	122	"HiG"
"HiG_1"	11031	"SEC31A"	44	"HiG"
"HiG_1"	1	"LBH"	661	"HiG"
"HiG_1"	35	"PHF20L1"	507.5	"HiG"
"HiG_1"	0	"MFAP4"	916	"HiG"
"HiG_1"	0	"NREP"	916	"HiG"
"HiG_1"	15685	"CXCL12"	33	"HiG"
"HiG_1"	1	"NAV2"	661	"HiG"
"HiG_1"	2558	"TAX1BP1"	143	"HiG"
"HiG_1"	0	"MYH11"	916	"HiG"
"HiG_1"	2272	"SOX6"	173	"HiG"
"HiG_1"	2302	"PKIA"	161.5	"HiG"
"HiG_1"	0	"ARHGAP21"	916	"HiG"
"HiG_1"	149	"ZC3H7A"	439	"HiG"
"HiG_1"	0	"ATF7IP2"	916	"HiG"
"HiG_1"	0	"TMEM106B"	916	"HiG"
"HiG_1"	0	"ATN1"	916	"HiG"
"HiG_1"	0	"ILK"	916	"HiG"
"HiG_1"	9	"ING4"	566	"HiG"
"HiG_1"	9004	"DDX17"	56	"HiG"
"HiG_1"	0	"NFE2L2"	916	"HiG"
"HiG_1"	9	"CNTN4"	566	"HiG"
"HiG_1"	1115	"PRMT2"	330	"HiG"
"HiG_1"	0	"CGGBP1"	916	"HiG"
"HiG_1"	5038	"CST3"	88	"HiG"
"HiG_1"	1234	"FRMD4B"	251	"HiG"
"HiG_1"	13	"USP34"	549.5	"HiG"
"HiG_1"	1	"GXYLT1"	661	"HiG"
"HiG_1"	37	"HSDL2"	506	"HiG"
"HiG_1"	0	"COL13A1"	916	"HiG"
"HiG_1"	2166	"TTC3"	184	"HiG"
"HiG_1"	78	"HECTD1"	470	"HiG"
"HiG_1"	1141	"USP47"	308	"HiG"
"HiG_1"	171	"KDM5A"	435	"HiG"
"HiG_1"	13074	"IFITM3"	39	"HiG"
"HiG_1"	0	"COLEC12"	916	"HiG"
"HiG_1"	0	"NBEA"	916	"HiG"
"HiG_1"	17	"CCNL2"	537.5	"HiG"
"HiG_1"	6790	"NPY"	72	"HiG"
"HiG_1"	7181	"AKAP12"	68	"HiG"
"HiG_1"	5	"SELENOM"	595	"HiG"
"HiG_1"	0	"SLC8A1"	916	"HiG"
"HiG_1"	0	"PCNX4"	916	"HiG"
"HiG_1"	0	"R3HDM2"	916	"HiG"
"HiG_1"	0	"CEP162"	916	"HiG"
"HiG_1"	2228	"MDK"	178	"HiG"
"HiG_1"	848	"HIPK2"	369	"HiG"
"HiG_1"	266	"KIF3A"	421	"HiG"
"HiG_1"	856	"TF"	367	"HiG"
"HiG_1"	15672	"RPS14"	35	"HiG"
"HiG_1"	66	"CPE"	478.5	"HiG"
"HiG_1"	0	"AAK1"	916	"HiG"
"HiG_1"	81	"CCDC141"	468	"HiG"
"HiG_1"	106	"PBRM1"	455.5	"HiG"
"HiG_1"	0	"ZC3H6"	916	"HiG"
"HiG_1"	0	"GPATCH11"	916	"HiG"
"HiG_1"	0	"C4orf48"	916	"HiG"
"HiG_1"	1197	"ACTG2"	259	"HiG"
"HiG_1"	2376	"ITGA6"	156	"HiG"
"HiG_1"	3112	"PLD3"	129	"HiG"
"HiG_1"	1	"PSTPIP2"	661	"HiG"
"HiG_1"	3	"UBE4A"	618.5	"HiG"
"HiG_1"	0	"PCYOX1"	916	"HiG"
"HiG_1"	0	"WDR73"	916	"HiG"
"HiG_1"	2406	"NSG1"	151	"HiG"
"HiG_1"	353	"TCF12"	410	"HiG"
"HiG_1"	0	"SCRN1"	916	"HiG"
"HiG_1"	0	"CPLANE1"	916	"HiG"
"HiG_1"	959	"NPNT"	357	"HiG"
"HiG_1"	0	"SEPTIN9"	916	"HiG"
"HiG_1"	6465	"IGF2"	74	"HiG"
"HiG_1"	1192	"ATP2B1"	260	"HiG"
"HiG_1"	0	"ARHGAP28"	916	"HiG"
"HiG_1"	4556	"S100A13"	93	"HiG"
"HiG_1"	1140	"CLGN"	311	"HiG"
"HiG_1"	0	"DAP"	916	"HiG"
"HiG_1"	0	"CLK1"	916	"HiG"
"HiG_1"	481	"CMYA5"	392	"HiG"
"HiG_1"	0	"GCA"	916	"HiG"
"HiG_1"	0	"SYTL5"	916	"HiG"
"HiG_1"	366	"CHD9"	406	"HiG"
"HiG_1"	0	"ATF5"	916	"HiG"
"HiG_1"	1156	"RGS4"	269	"HiG"
"HiG_1"	0	"LRRN3"	916	"HiG"
"HiG_1"	0	"LPIN1"	916	"HiG"
"HiG_1"	0	"ZBED5"	916	"HiG"
"HiG_1"	9	"LIFR"	566	"HiG"
"HiG_1"	2292	"CALCOCO2"	164	"HiG"
"HiG_1"	4283	"CCN1"	101	"HiG"
"HiG_1"	96	"PHF21A"	463	"HiG"
"HiG_1"	4404	"MXRA8"	100	"HiG"
"HiG_1"	1152	"MBIP"	277	"HiG"
"HiG_1"	0	"CMTM3"	916	"HiG"
"HiG_1"	1139	"PENK"	313	"HiG"
"HiG_1"	217	"FSIP2"	429	"HiG"
"HiG_1"	28	"LDB3"	517.5	"HiG"
"HiG_1"	740	"MYOCD"	374	"HiG"
"HiG_1"	1783	"TNRC6B"	206	"HiG"
"HiG_1"	0	"WEE1"	916	"HiG"
"HiG_1"	3	"SAMD3"	618.5	"HiG"
"HiG_1"	4958	"RUNX1T1"	89	"HiG"
"HiG_1"	0	"CLSTN2"	916	"HiG"
"HiG_1"	0	"HP1BP3"	916	"HiG"
"HiG_1"	73	"ANKRD36C"	474	"HiG"
"HiG_1"	0	"C11orf74"	916	"HiG"
"HiG_1"	0	"C15orf40"	916	"HiG"
"HiG_1"	423	"IFT74"	402	"HiG"
"HiG_1"	22	"PHLDB2"	526	"HiG"
"HiG_1"	0	"CLMP"	916	"HiG"
"HiG_1"	2088	"PBX1"	188	"HiG"
"HiG_1"	0	"EPM2AIP1"	916	"HiG"
"HiG_1"	20	"TCEA3"	530	"HiG"
"HiG_1"	0	"ANO6"	916	"HiG"
"HiG_1"	0	"HERPUD1"	916	"HiG"
"HiG_1"	0	"USP53"	916	"HiG"
"HiG_1"	1135	"VEZT"	316.5	"HiG"
"HiG_1"	2606	"FNDC3B"	140	"HiG"
"HiG_1"	1940	"GABARAPL1"	196	"HiG"
"HiG_1"	0	"MARK3"	916	"HiG"
"HiG_1"	0	"MPST"	916	"HiG"
"HiG_1"	0	"OSBPL9"	916	"HiG"
"HiG_1"	2313	"RBFOX2"	160	"HiG"
"HiG_1"	0	"FKBP7"	916	"HiG"
"HiG_1"	2948	"RPL10"	133	"HiG"
"HiG_1"	4	"KIAA1324L"	605.5	"HiG"
"HiG_1"	2018	"SEPTIN7"	190	"HiG"
"HiG_1"	130	"FNBP1"	446.5	"HiG"
"HiG_1"	1	"CDKN1C"	661	"HiG"
"HiG_1"	16	"RCOR3"	539.5	"HiG"
"HiG_1"	0	"MID1"	916	"HiG"
"HiG_1"	1045	"SERPINA1"	346	"HiG"
"HiG_1"	0	"GOLGA2"	916	"HiG"
"HiG_1"	5	"DDX39B"	595	"HiG"
"HiG_1"	9029	"SLC2A1"	55	"HiG"
"HiG_1"	1181	"TGFBI"	261	"HiG"
"HiG_1"	0	"NME6"	916	"HiG"
"HiG_1"	2413	"PHACTR2"	150	"HiG"
"HiG_1"	141	"HOXB3"	442	"HiG"
"HiG_1"	412	"ROBO2"	404	"HiG"
"HiG_1"	142	"GOLIM4"	441	"HiG"
"HiG_1"	0	"IAH1"	916	"HiG"
"HiG_1"	0	"SPRR2F"	916	"HiG"
"HiG_1"	3218	"MME"	125	"HiG"
"HiG_1"	1142	"VAMP2"	306	"HiG"
"HiG_1"	0	"ADAMTS9"	916	"HiG"
"HiG_1"	1312	"PEG10"	235.5	"HiG"
"HiG_1"	0	"LSAMP"	916	"HiG"
"HiG_1"	5	"AZI2"	595	"HiG"
"HiG_1"	0	"WWTR1"	916	"HiG"
"HiG_1"	1322	"KLF6"	233	"HiG"
"HiG_1"	0	"GSTA2"	916	"HiG"
"HiG_1"	0	"CD200"	916	"HiG"
"HiG_1"	0	"TIPARP"	916	"HiG"
"HiG_1"	0	"ANAPC13"	916	"HiG"
"HiG_1"	0	"ZNF827"	916	"HiG"
"HiG_1"	0	"HMGXB3"	916	"HiG"
"HiG_1"	2398	"CAST"	152	"HiG"
"HiG_1"	5510	"SLIT2"	86	"HiG"
"HiG_1"	5128	"GPX8"	87	"HiG"
"HiG_1"	0	"TUSC3"	916	"HiG"
"HiG_1"	2	"NEK1"	635	"HiG"
"HiG_1"	35	"AMOTL2"	507.5	"HiG"
"HiG_1"	3183	"PALLD"	127	"HiG"
"HiG_1"	3568	"LIMCH1"	111	"HiG"
"HiG_1"	0	"PGM3"	916	"HiG"
"HiG_1"	11	"CAMK2D"	558	"HiG"
"HiG_1"	40	"SELENOP"	504.5	"HiG"
"HiG_1"	1808	"CRIP2"	204	"HiG"
"HiG_1"	45	"ERBIN"	496	"HiG"
"HiG_1"	9773	"WNT8A"	52	"HiG"
"HiG_1"	0	"ZFYVE16"	916	"HiG"
"HiG_1"	0	"RIMS2"	916	"HiG"
"HiG_1"	0	"TNFAIP8"	916	"HiG"
"HiG_1"	1121	"GYPB"	325	"HiG"
"HiG_1"	1144	"WWP1"	302.5	"HiG"
"HiG_1"	0	"CCDC160"	916	"HiG"
"HiG_1"	2322	"PIK3R1"	159	"HiG"
"HiG_1"	1051	"SDCBP"	345	"HiG"
"HiG_1"	2221	"LEPROTL1"	180	"HiG"
"HiG_1"	67	"ANGPT1"	477	"HiG"
"HiG_1"	55	"RIMS1"	487	"HiG"
"HiG_1"	0	"ST3GAL1"	916	"HiG"
"HiG_1"	0	"LY6E"	916	"HiG"
"HiG_1"	4	"RNF19A"	605.5	"HiG"
"HiG_1"	1350	"STMN2"	227	"HiG"
"HiG_1"	0	"ASAP1"	916	"HiG"
"HiG_1"	0	"ATXN7L3B"	916	"HiG"
"HiG_1"	0	"LYRM2"	916	"HiG"
"HiG_1"	0	"GABRP"	916	"HiG"
"HiG_1"	0	"GSTK1"	916	"HiG"
"HiG_1"	2198	"EID1"	183	"HiG"
"HiG_1"	1315	"CSRP3"	234	"HiG"
"HiG_1"	0	"SPA17"	916	"HiG"
"HiG_1"	0	"MEX3A"	916	"HiG"
"HiG_1"	7	"RNPC3"	577.5	"HiG"
"HiG_1"	194	"RGS5"	431	"HiG"
"HiG_1"	1143	"CRYAB"	304.5	"HiG"
"HiG_1"	237	"EIF4G2"	425	"HiG"
"HiG_1"	0	"TEAD1"	916	"HiG"
"HiG_1"	34	"SLN"	509.5	"HiG"
"HiG_1"	0	"CCKBR"	916	"HiG"
"HiG_1"	3467	"GATA4"	114	"HiG"
"HiG_1"	0	"TP53I11"	916	"HiG"
"HiG_1"	0	"CCS"	916	"HiG"
"HiG_1"	1147	"NUCB2"	297	"HiG"
"HiG_1"	2267	"KMT2A"	174	"HiG"
"HiG_1"	99	"DICER1"	461	"HiG"
"HiG_1"	9	"H2AFJ"	566	"HiG"
"HiG_1"	3	"PIAS1"	618.5	"HiG"
"HiG_1"	25	"ACADVL"	523	"HiG"
"HiG_1"	33210	"TUBA1A"	18	"HiG"
"HiG_1"	0	"ZNF124"	916	"HiG"
"HiG_1"	0	"EVI5"	916	"HiG"
"HiG_1"	2648	"PCDH7"	138	"HiG"
"HiG_1"	14	"FNDC3A"	544.5	"HiG"
"HiG_1"	0	"SESN3"	916	"HiG"
"HiG_1"	1	"FXYD6"	661	"HiG"
"HiG_1"	1724	"MYBPC3"	211	"HiG"
"HiG_1"	27	"RSPRY1"	519.5	"HiG"
"HiG_1"	0	"CITED2"	916	"HiG"
"HiG_1"	7	"DENND5B"	577.5	"HiG"
"HiG_1"	0	"CNOT4"	916	"HiG"
"HiG_1"	0	"MMAB"	916	"HiG"
"HiG_1"	12776	"VIM"	40	"HiG"
"HiG_1"	0	"TUBGCP2"	916	"HiG"
"HiG_1"	0	"BAZ2A"	916	"HiG"
"HiG_1"	0	"APPL2"	916	"HiG"
"HiG_1"	0	"SPATS2"	916	"HiG"
"HiG_1"	2341	"DDIT3"	157	"HiG"
"HiG_1"	106	"MAP3K12"	455.5	"HiG"
"HiG_1"	44	"SMARCC2"	498	"HiG"
"HiG_1"	11642	"KRT8"	41	"HiG"
"HiG_1"	2	"TMEM263"	635	"HiG"
"HiG_1"	0	"ALDH6A1"	916	"HiG"
"HiG_1"	2	"UBE2J1"	635	"HiG"
"HiG_1"	0	"DMAC2L"	916	"HiG"
"HiG_1"	1	"PRAF2"	661	"HiG"
"HiG_1"	1275	"RPL28"	244	"HiG"
"HiG_1"	96	"MEF2A"	463	"HiG"
"HiG_1"	0	"LRRC49"	916	"HiG"
"HiG_1"	1376	"TLN2"	225	"HiG"
"HiG_1"	9789	"MEIS2"	51	"HiG"
"HiG_1"	7	"SECISBP2L"	577.5	"HiG"
"HiG_1"	0	"SCAPER"	916	"HiG"
"HiG_1"	0	"DOK4"	916	"HiG"
"HiG_1"	1143	"TRAPPC2L"	304.5	"HiG"
"HiG_1"	40472	"ACTG1"	12	"HiG"
"HiG_1"	0	"GTF2I"	916	"HiG"
"HiG_1"	0	"RAB31"	916	"HiG"
"HiG_1"	3591	"TXNIP"	110	"HiG"
"HiG_1"	0	"NCOA4"	916	"HiG"
"HiG_1"	816	"TMEM98"	371	"HiG"
"HiG_1"	66	"IFT20"	478.5	"HiG"
"HiG_1"	0	"CIRBP"	916	"HiG"
"HiG_1"	1	"TNNT1"	661	"HiG"
"HiG_1"	2500	"SUPT5H"	144	"HiG"
"HiG_1"	0	"ZNF83"	916	"HiG"
"HiG_1"	0	"NELFCD"	916	"HiG"
"HiG_1"	0	"MFSD14C"	916	"HiG"
"HiG_1"	1857	"UBE2E3"	198	"HiG"
"HiG_1"	1151	"DNAJC3"	281	"HiG"
"HiG_1"	0	"CHURC1"	916	"HiG"
"HiG_1"	0	"TM2D1"	916	"HiG"
"HiG_1"	1153	"RPAP2"	274	"HiG"
"HiG_1"	0	"PPM1K"	916	"HiG"
"HiG_1"	26911	"TPT1"	21	"HiG"
"HiG_1"	0	"LHX1"	916	"HiG"
"HiG_1"	0	"TOX4"	916	"HiG"
"HiG_1"	420	"MARCKS"	403	"HiG"
"HiG_1"	0	"CWC25"	916	"HiG"
"HiG_1"	4	"CYP1B1"	605.5	"HiG"
"HiG_1"	302	"DDX6"	417	"HiG"
"HiG_1"	1754	"CLIP1"	208	"HiG"
"HiG_1"	1312	"CAB39L"	235.5	"HiG"
"HiG_1"	51	"SH3GLB1"	492.5	"HiG"
"HiG_1"	3837	"NCAM1"	107	"HiG"
"HiG_1"	0	"CDC42EP3"	916	"HiG"
"HiG_1"	0	"CHST9"	916	"HiG"
"HiG_1"	11	"ANKRD36B"	558	"HiG"
"HiG_1"	0	"SPRY1"	916	"HiG"
"HiG_1"	1031	"FAM13C"	350	"HiG"
"HiG_1"	0	"CGA"	916	"HiG"
"HiG_1"	0	"SPATS2L"	916	"HiG"
"HiG_1"	0	"MGST2"	916	"HiG"
"HiG_1"	0	"SYNRG"	916	"HiG"
"HiG_1"	0	"LEPROT"	916	"HiG"
"HiG_1"	0	"USP27X"	916	"HiG"
"HiG_1"	2	"SSBP2"	635	"HiG"
"HiG_1"	0	"FAM200B"	916	"HiG"
"HiG_1"	0	"SERPINB6"	916	"HiG"
"HiG_1"	13	"IFITM2"	549.5	"HiG"
"HiG_1"	1272	"FOXP1"	245	"HiG"
"HiG_1"	0	"PIGBOS1"	916	"HiG"
"HiG_1"	0	"DOCK1"	916	"HiG"
"HiG_1"	0	"FARP1"	916	"HiG"
"HiG_1"	1745	"TCF7L2"	210	"HiG"
"HiG_1"	3853	"COBLL1"	106	"HiG"
"HiG_1"	1155	"ZEB2"	270	"HiG"
"HiG_1"	0	"CELF2"	916	"HiG"
"HiG_1"	0	"PON2"	916	"HiG"
"HiG_1"	18	"LPP"	535.5	"HiG"
"HiG_1"	2	"MICU1"	635	"HiG"
"HiG_1"	2382	"ZFHX3"	155	"HiG"
"HiG_1"	0	"VPS13C"	916	"HiG"
"HiG_1"	0	"EFNB2"	916	"HiG"
"HiG_1"	1619	"FOXC1"	215	"HiG"
"HiG_1"	1	"RPGRIP1L"	661	"HiG"
"HiG_1"	113	"TMF1"	452	"HiG"
"HiG_1"	9068	"PITX2"	54	"HiG"
"HiG_1"	0	"CCDC82"	916	"HiG"
"HiG_1"	39683	"CTNNB1"	13	"HiG"
"HiG_1"	4	"SPG7"	605.5	"HiG"
"HiG_1"	0	"TRPM7"	916	"HiG"
"HiG_1"	0	"TRIOBP"	916	"HiG"
"HiG_1"	1297	"TCEAL9"	241	"HiG"
"HiG_1"	0	"SEMA3E"	916	"HiG"
"HiG_1"	1285	"LRP2"	243	"HiG"
"HiG_1"	0	"CCBE1"	916	"HiG"
"HiG_1"	33	"ITM2B"	511	"HiG"
"HiG_1"	1073	"GNAI1"	343	"HiG"
"HiG_1"	0	"INPP5F"	916	"HiG"
"HiG_1"	21789	"CDC42"	24	"HiG"
"HiG_1"	0	"BMPER"	916	"HiG"
"HiG_1"	1346	"FGA"	229	"HiG"
"HiG_1"	1029	"ANKRD36"	351	"HiG"
"HiG_1"	0	"ZFHX4"	916	"HiG"
"HiG_1"	0	"FHL1"	916	"HiG"
"HiG_1"	53	"BICD1"	489	"HiG"
"HiG_1"	0	"GREM1"	916	"HiG"
"HiG_1"	0	"GPRC5C"	916	"HiG"
"HiG_1"	284	"ENC1"	420	"HiG"
"HiG_1"	0	"ERCC6L2"	916	"HiG"
"HiG_1"	0	"SDF4"	916	"HiG"
"HiG_1"	75	"MYL3"	472.5	"HiG"
"HiG_1"	32765	"TNNT2"	19	"HiG"
"HiG_1"	10319	"JAK1"	49	"HiG"
"HiG_1"	0	"ARSE"	916	"HiG"
"HiG_1"	2280	"SNCA"	170	"HiG"
"HiG_2"	6	"PSMA4"	131	"HiG"
"HiG_2"	0	"NDUFB4"	199	"HiG"
"HiG_2"	26	"ESF1"	106.5	"HiG"
"HiG_2"	0	"TIMM13"	199	"HiG"
"HiG_2"	25	"MIF"	108.5	"HiG"
"HiG_2"	27	"SUPT16H"	104.5	"HiG"
"HiG_2"	19	"AURKA"	112.5	"HiG"
"HiG_2"	0	"KNOP1"	199	"HiG"
"HiG_2"	0	"SCG3"	199	"HiG"
"HiG_2"	274	"RPL19"	55	"HiG"
"HiG_2"	25	"C1QBP"	108.5	"HiG"
"HiG_2"	806	"CCND1"	19.5	"HiG"
"HiG_2"	20	"COX6A1"	111	"HiG"
"HiG_2"	153	"RPS12"	73	"HiG"
"HiG_2"	0	"GMNN"	199	"HiG"
"HiG_2"	0	"TTC1"	199	"HiG"
"HiG_2"	0	"RBP1"	199	"HiG"
"HiG_2"	12	"MSH2"	117.5	"HiG"
"HiG_2"	3667	"HSPE1"	2	"HiG"
"HiG_2"	7	"CEBPZ"	128.5	"HiG"
"HiG_2"	0	"CLTA"	199	"HiG"
"HiG_2"	143	"HIST1H1D"	78	"HiG"
"HiG_2"	19	"DLGAP5"	112.5	"HiG"
"HiG_2"	1	"EIF3K"	151.5	"HiG"
"HiG_2"	0	"TXNDC17"	199	"HiG"
"HiG_2"	0	"FST"	199	"HiG"
"HiG_2"	0	"NARS"	199	"HiG"
"HiG_2"	10	"COX5B"	122.5	"HiG"
"HiG_2"	210	"TUBB2B"	65.5	"HiG"
"HiG_2"	5	"POU5F1"	134	"HiG"
"HiG_2"	0	"CCND2"	199	"HiG"
"HiG_2"	0	"PEBP1"	199	"HiG"
"HiG_2"	6	"MCM4"	131	"HiG"
"HiG_2"	677	"PRDX1"	23	"HiG"
"HiG_2"	21	"EPCAM"	110	"HiG"
"HiG_2"	0	"VAMP8"	199	"HiG"
"HiG_2"	500	"NOP58"	35.5	"HiG"
"HiG_2"	0	"GRPEL1"	199	"HiG"
"HiG_2"	0	"GAL"	199	"HiG"
"HiG_2"	277	"SNRPF"	54	"HiG"
"HiG_2"	0	"SOD1"	199	"HiG"
"HiG_2"	3422	"RPS27A"	3	"HiG"
"HiG_2"	3	"MRPS5"	140	"HiG"
"HiG_2"	0	"SFRP2"	199	"HiG"
"HiG_2"	0	"GGCT"	199	"HiG"
"HiG_2"	2	"CCT6A"	144.5	"HiG"
"HiG_2"	43	"CENPU"	96	"HiG"
"HiG_2"	26	"GJA1"	106.5	"HiG"
"HiG_2"	238	"UCHL1"	59.5	"HiG"
"HiG_2"	307	"ATP5MC3"	52	"HiG"
"HiG_2"	2	"NIFK"	144.5	"HiG"
"HiG_2"	510	"NODAL"	32	"HiG"
"HiG_2"	150	"EIF5B"	74	"HiG"
"HiG_2"	0	"CBR1"	199	"HiG"
"HiG_2"	0	"CCDC58"	199	"HiG"
"HiG_2"	451	"CCT3"	38	"HiG"
"HiG_2"	4	"TDGF1"	137	"HiG"
"HiG_2"	563	"H2AFZ"	26	"HiG"
"HiG_2"	3	"MAP1B"	140	"HiG"
"HiG_2"	1884	"NPM1"	9	"HiG"
"HiG_2"	0	"TBXT"	199	"HiG"
"HiG_2"	717	"HSPA9"	21	"HiG"
"HiG_2"	0	"CKB"	199	"HiG"
"HiG_2"	200	"CRABP1"	68	"HiG"
"HiG_2"	506	"PDIA3"	34	"HiG"
"HiG_2"	10	"SNRPD1"	122.5	"HiG"
"HiG_2"	0	"ATP5MG"	199	"HiG"
"HiG_2"	14	"ATP5PD"	115	"HiG"
"HiG_2"	89	"PA2G4"	86	"HiG"
"HiG_2"	238	"HSPA4"	59.5	"HiG"
"HiG_2"	0	"PPID"	199	"HiG"
"HiG_2"	0	"HINT1"	199	"HiG"
"HiG_2"	1396	"ATP5ME"	13	"HiG"
"HiG_2"	0	"TBCA"	199	"HiG"
"HiG_2"	391	"HIST1H1E"	41	"HiG"
"HiG_2"	523	"CYCS"	31	"HiG"
"HiG_2"	12	"UQCRH"	117.5	"HiG"
"HiG_2"	0	"MIS18BP1"	199	"HiG"
"HiG_2"	1427	"RPL38"	12	"HiG"
"HiG_2"	8	"CKS1B"	127	"HiG"
"HiG_2"	91	"PABPC1"	85	"HiG"
"HiG_2"	73	"COX5A"	91	"HiG"
"HiG_2"	2862	"NCL"	5	"HiG"
"HiG_2"	4	"RUVBL1"	137	"HiG"
"HiG_2"	0	"COX8A"	199	"HiG"
"HiG_2"	0	"GADD45GIP1"	199	"HiG"
"HiG_2"	0	"PMAIP1"	199	"HiG"
"HiG_2"	0	"IFITM1"	199	"HiG"
"HiG_2"	0	"BOLA3"	199	"HiG"
"HiG_2"	3	"NOP10"	140	"HiG"
"HiG_2"	102	"SHMT2"	82	"HiG"
