"signature"	"gene"	"PageRank"	"EigenCentrality"	"PPI_cat"	"strength"	"normalized.strength"	"annd"	"rank_by_PR"	"rank_by_strength"	"rank_by_normalized.strength"	"rank_by_ANND"	"p.PageRank"	"rank_by_p.PR"	"p.annd"	"rank_by_p.ANND"
"CTS_16.1"	"CRB2"	0.0103448275862069	0	"CTS"	0	0	NA	39.5	39.5	39.5	NA	NA	NA	NA	NA
"CTS_16.1"	"CRISPLD1"	0.0103448275862069	0	"CTS"	0	0	NA	39.5	39.5	39.5	NA	NA	NA	NA	NA
"CTS_16.1"	"DKK3"	0.0103448275862069	0	"CTS"	0	0	NA	39.5	39.5	39.5	NA	NA	NA	NA	NA
"CTS_16.1"	"ECE1"	0.0103448275862069	0	"CTS"	0	0	NA	39.5	39.5	39.5	NA	NA	NA	NA	NA
"CTS_16.1"	"EDNRB"	0.0103448275862069	0	"CTS"	0	0	NA	39.5	39.5	39.5	NA	NA	NA	NA	NA
"CTS_16.1"	"EHD2"	0.0103448275862069	0	"CTS"	0	0	NA	39.5	39.5	39.5	NA	NA	NA	NA	NA
"CTS_16.1"	"EMP2"	0.0103448275862069	0	"CTS"	0	0	NA	39.5	39.5	39.5	NA	NA	NA	NA	NA
"CTS_16.1"	"EZR"	0.0103448275862069	0	"CTS"	0	0	NA	39.5	39.5	39.5	NA	NA	NA	NA	NA
"CTS_16.1"	"FGFR2"	0.0103448275862069	0	"CTS"	0	0	NA	39.5	39.5	39.5	NA	NA	NA	NA	NA
"CTS_16.1"	"FGFR3"	0.0103448275862069	0	"CTS"	0	0	NA	39.5	39.5	39.5	NA	NA	NA	NA	NA
"CTS_16.1"	"FLRT3"	0.0689655172413793	1	"CTS"	0.00108696856450261	1.48899803356522e-05	1	2.5	1.5	1.5	3	NA	NA	NA	NA
"CTS_16.1"	"GAS6"	0.0103448275862069	0	"CTS"	0	0	NA	39.5	39.5	39.5	NA	NA	NA	NA	NA
"CTS_16.1"	"GJB5"	0.0103448275862069	0	"CTS"	0	0	NA	39.5	39.5	39.5	NA	NA	NA	NA	NA
"CTS_16.1"	"GPRC5C"	0.0103448275862069	0	"CTS"	0	0	NA	39.5	39.5	39.5	NA	NA	NA	NA	NA
"CTS_16.1"	"GSTT1"	0.0103448275862069	0	"CTS"	0	0	NA	39.5	39.5	39.5	NA	NA	NA	NA	NA
"CTS_16.1"	"HPCAL1"	0.0103448275862069	0	"CTS"	0	0	NA	39.5	39.5	39.5	NA	NA	NA	NA	NA
"CTS_16.1"	"HSPB8"	0.0103448275862069	0	"CTS"	0	0	NA	39.5	39.5	39.5	NA	NA	NA	NA	NA
"CTS_16.1"	"IFNGR1"	0.0103448275862069	0	"CTS"	0	0	NA	39.5	39.5	39.5	NA	NA	NA	NA	NA
"CTS_16.1"	"ITGA4"	0.0103448275862069	0	"CTS"	0	0	NA	39.5	39.5	39.5	NA	NA	NA	NA	NA
"CTS_16.1"	"ITGA5"	0.0103448275862069	0	"CTS"	0	0	NA	39.5	39.5	39.5	NA	NA	NA	NA	NA
"CTS_16.1"	"KALRN"	0.0103448275862069	0	"CTS"	0	0	NA	39.5	39.5	39.5	NA	NA	NA	NA	NA
"CTS_16.1"	"KCNAB1"	0.0103448275862069	0	"CTS"	0	0	NA	39.5	39.5	39.5	NA	NA	NA	NA	NA
"CTS_16.1"	"LIPA"	0.0103448275862069	0	"CTS"	0	0	NA	39.5	39.5	39.5	NA	NA	NA	NA	NA
"CTS_16.1"	"LMNA"	0.0689655172413793	0	"CTS"	0.000999066970467004	1.36858489105069e-05	1	2.5	3.5	3.5	3	NA	NA	NA	NA
"CTS_16.1"	"LRP2"	0.0103448275862069	0	"CTS"	0	0	NA	39.5	39.5	39.5	NA	NA	NA	NA	NA
"CTS_16.1"	"LRRC1"	0.0103448275862069	0	"CTS"	0	0	NA	39.5	39.5	39.5	NA	NA	NA	NA	NA
"CTS_16.1"	"LRRN4"	0.0103448275862069	0	"CTS"	0	0	NA	39.5	39.5	39.5	NA	NA	NA	NA	NA
"CTS_16.1"	"LTBR"	0.0103448275862069	0	"CTS"	0	0	NA	39.5	39.5	39.5	NA	NA	NA	NA	NA
"CTS_16.1"	"MFHAS1"	0.0103448275862069	0	"CTS"	0	0	NA	39.5	39.5	39.5	NA	NA	NA	NA	NA
"CTS_16.1"	"MYRF"	0.0103448275862069	0	"CTS"	0	0	NA	39.5	39.5	39.5	NA	NA	NA	NA	NA
"CTS_16.1"	"NDRG1"	0.0103448275862069	0	"CTS"	0	0	NA	39.5	39.5	39.5	NA	NA	NA	NA	NA
"CTS_16.1"	"NOG"	0.0103448275862069	0	"CTS"	0	0	NA	39.5	39.5	39.5	NA	NA	NA	NA	NA
"CTS_16.1"	"NOTUM"	0.0103448275862069	0	"CTS"	0	0	NA	39.5	39.5	39.5	NA	NA	NA	NA	NA
"CTS_16.1"	"P3H4"	0.0103448275862069	0	"CTS"	0	0	NA	39.5	39.5	39.5	NA	NA	NA	NA	NA
