"signature"	"BetweennessCentrality"	"gene"	"rank_by_BC"	"PPI_cat"
"HiG_6"	0	"CDC42EP1"	378.5	"HiG"
"HiG_6"	0	"PHLDA1"	378.5	"HiG"
"HiG_6"	998	"RABAC1"	77	"HiG"
"HiG_6"	35	"EMILIN1"	222	"HiG"
"HiG_6"	0	"BEX2"	378.5	"HiG"
"HiG_6"	20	"SAT1"	236	"HiG"
"HiG_6"	170	"JUP"	179	"HiG"
"HiG_6"	49	"DUSP6"	212	"HiG"
"HiG_6"	0	"FTH1"	378.5	"HiG"
"HiG_6"	369	"JUNB"	148	"HiG"
"HiG_6"	0	"RCN3"	378.5	"HiG"
"HiG_6"	3690	"CALM2"	18	"HiG"
"HiG_6"	516	"IPO11"	109	"HiG"
"HiG_6"	0	"GCSH"	378.5	"HiG"
"HiG_6"	0	"CLEC1B"	378.5	"HiG"
"HiG_6"	4	"DDAH2"	276.5	"HiG"
"HiG_6"	1779	"ARL6IP1"	45	"HiG"
"HiG_6"	0	"PDLIM1"	378.5	"HiG"
"HiG_6"	2009	"VASP"	36	"HiG"
"HiG_6"	0	"ARHGEF15"	378.5	"HiG"
"HiG_6"	1811	"RTN4"	44	"HiG"
"HiG_6"	62	"RALB"	206	"HiG"
"HiG_6"	0	"CTNNBIP1"	378.5	"HiG"
"HiG_6"	1998	"JUN"	37	"HiG"
"HiG_6"	0	"RAPH1"	378.5	"HiG"
"HiG_6"	3186	"HDAC1"	25	"HiG"
"HiG_6"	21810	"HSPA5"	1	"HiG"
"HiG_6"	29	"GSTK1"	226	"HiG"
"HiG_6"	586	"PON2"	100	"HiG"
"HiG_6"	0	"MORF4L2"	378.5	"HiG"
"HiG_6"	1144	"CDC20"	71	"HiG"
"HiG_6"	0	"PTP4A3"	378.5	"HiG"
"HiG_6"	0	"TCEAL9"	378.5	"HiG"
"HiG_6"	10	"EIF4EBP1"	257	"HiG"
"HiG_6"	211	"LYAR"	170.5	"HiG"
"HiG_6"	0	"ELOVL1"	378.5	"HiG"
"HiG_6"	532	"PPIB"	106	"HiG"
"HiG_6"	227	"EIF3M"	166	"HiG"
"HiG_6"	6227	"LGALS1"	9	"HiG"
"HiG_6"	897	"LRRC59"	81	"HiG"
"HiG_6"	2	"SGK1"	285.5	"HiG"
"HiG_6"	580	"CALR"	102	"HiG"
"HiG_6"	2	"DEGS1"	285.5	"HiG"
"HiG_6"	585	"RAB5C"	101	"HiG"
"HiG_6"	84	"FSCN1"	195	"HiG"
"HiG_6"	134	"DYNLL1"	188	"HiG"
"HiG_6"	1498	"DNAJB11"	57	"HiG"
"HiG_6"	0	"AFAP1L1"	378.5	"HiG"
"HiG_6"	6	"SSR3"	268	"HiG"
"HiG_6"	0	"KDELR2"	378.5	"HiG"
"HiG_6"	0	"ATXN10"	378.5	"HiG"
"HiG_6"	1	"RASGRP3"	289.5	"HiG"
"HiG_6"	4698	"ANXA2"	14	"HiG"
"HiG_6"	1700	"DNAJA1"	47	"HiG"
"HiG_6"	5	"RALGPS2"	271.5	"HiG"
"HiG_6"	0	"LXN"	378.5	"HiG"
"HiG_6"	1078	"GNAS"	72	"HiG"
"HiG_6"	147	"DDX5"	186	"HiG"
"HiG_6"	17	"SSR4"	242.5	"HiG"
"HiG_6"	490	"SFXN1"	111	"HiG"
"HiG_6"	0	"EHD4"	378.5	"HiG"
"HiG_6"	383	"EBNA1BP2"	146	"HiG"
"HiG_6"	1477	"PA2G4"	58	"HiG"
"HiG_6"	4190	"PDIA6"	16	"HiG"
"HiG_6"	162	"MEST"	180	"HiG"
"HiG_6"	3525	"NCL"	21	"HiG"
"HiG_6"	1036	"MYO1C"	75	"HiG"
"HiG_6"	132	"JAK1"	189	"HiG"
"HiG_6"	1561	"CDK1"	55	"HiG"
"HiG_6"	697	"CTNNA1"	94	"HiG"
"HiG_6"	2190	"CCND1"	32	"HiG"
"HiG_6"	1911	"MAPK3"	40	"HiG"
"HiG_6"	830	"CD151"	88	"HiG"
"HiG_6"	3	"CASP3"	281.5	"HiG"
"HiG_6"	2760	"ENO1"	27	"HiG"
"HiG_6"	566	"DDX39B"	104	"HiG"
"HiG_6"	80	"ETS2"	198	"HiG"
"HiG_6"	8678	"CDH5"	4	"HiG"
"HiG_6"	7493	"CALM1"	7	"HiG"
"HiG_6"	1900	"TGFB1"	41	"HiG"
"HiG_6"	445	"SELENOS"	129.5	"HiG"
"HiG_6"	0	"TSEN34"	378.5	"HiG"
"HiG_6"	74	"ATP1A1"	202	"HiG"
"HiG_6"	0	"RIPK3"	378.5	"HiG"
"HiG_6"	841	"ID1"	85	"HiG"
"HiG_6"	1989	"KDR"	39	"HiG"
"HiG_6"	2213	"ARPC1B"	30	"HiG"
"HiG_6"	0	"RAMP2"	378.5	"HiG"
"HiG_6"	656	"ATF3"	95	"HiG"
"HiG_6"	925	"NOTCH1"	78	"HiG"
"HiG_6"	1339	"PFN1"	62	"HiG"
"HiG_6"	21	"RALA"	234	"HiG"
"HiG_6"	82	"IGF1"	196.5	"HiG"
"HiG_6"	872	"DBN1"	83	"HiG"
"HiG_6"	394	"HOMER3"	145	"HiG"
"HiG_6"	2	"CST3"	285.5	"HiG"
"HiG_6"	337	"APOE"	151	"HiG"
"HiG_6"	0	"CREG1"	378.5	"HiG"
"HiG_6"	65	"DGKZ"	205	"HiG"
"HiG_6"	8	"HAPLN1"	263.5	"HiG"
"HiG_6"	30	"CIB1"	225	"HiG"
"HiG_6"	76	"STMN1"	200.5	"HiG"
"HiG_6"	52	"COL4A1"	210.5	"HiG"
"HiG_6"	636	"GAP43"	97	"HiG"
"HiG_6"	439	"HMGA2"	135	"HiG"
"HiG_6"	1691	"S100A10"	48	"HiG"
"HiG_6"	3595	"ITGB1"	20	"HiG"
"HiG_6"	0	"RRM2"	378.5	"HiG"
"HiG_6"	5955	"HSP90B1"	12	"HiG"
"HiG_6"	4	"HES1"	276.5	"HiG"
"HiG_6"	76	"PPP1R15A"	200.5	"HiG"
"HiG_6"	0	"PPP1R2"	378.5	"HiG"
"HiG_6"	0	"PRKAR2B"	378.5	"HiG"
"HiG_6"	7	"CRMP1"	266	"HiG"
"HiG_6"	16	"ARMCX3"	244	"HiG"
"HiG_6"	0	"ANXA6"	378.5	"HiG"
"HiG_6"	0	"CARHSP1"	378.5	"HiG"
"HiG_6"	7013	"CD81"	8	"HiG"
"HiG_6"	422	"CAPNS1"	138	"HiG"
"HiG_6"	39	"EFNA1"	218	"HiG"
"HiG_6"	293	"GNG11"	156	"HiG"
"HiG_6"	0	"IVNS1ABP"	378.5	"HiG"
"HiG_6"	427	"MRPS26"	137	"HiG"
"HiG_6"	0	"PLPP2"	378.5	"HiG"
"HiG_6"	705	"B2M"	93	"HiG"
"HiG_6"	0	"TAX1BP3"	378.5	"HiG"
"HiG_6"	0	"SPTSSA"	378.5	"HiG"
"HiG_6"	28	"ANXA3"	227	"HiG"
"HiG_6"	3447	"VIM"	23	"HiG"
"HiG_6"	0	"KLF6"	378.5	"HiG"
"HiG_6"	104	"CRIP1"	192	"HiG"
"HiG_6"	836	"MAP7D1"	86	"HiG"
"HiG_6"	0	"TRIOBP"	378.5	"HiG"
"HiG_6"	0	"PECAM1"	378.5	"HiG"
"HiG_6"	0	"RGL2"	378.5	"HiG"
"HiG_6"	3521	"UBC"	22	"HiG"
"HiG_6"	0	"ARPC5"	378.5	"HiG"
"HiG_6"	9	"CAPN2"	260	"HiG"
"HiG_6"	1292	"CD9"	66	"HiG"
"HiG_6"	10	"F2R"	257	"HiG"
"HiG_6"	0	"DNAJC3"	378.5	"HiG"
"HiG_6"	1366	"ARPC2"	61	"HiG"
"HiG_6"	0	"S100A13"	378.5	"HiG"
"HiG_6"	48	"JUND"	213	"HiG"
"HiG_6"	243	"TOP1"	161.5	"HiG"
"HiG_6"	366	"HSPG2"	149	"HiG"
"HiG_6"	152	"ENG"	183.5	"HiG"
"HiG_6"	0	"CD38"	378.5	"HiG"
"HiG_6"	243	"IGF2"	161.5	"HiG"
"HiG_6"	2030	"GNB2"	35	"HiG"
"HiG_6"	6223	"FN1"	10	"HiG"
"HiG_6"	752	"PDIA3"	91	"HiG"
"HiG_6"	0	"TEAD2"	378.5	"HiG"
"HiG_6"	321	"CYBA"	152	"HiG"
"HiG_6"	602	"S100A11"	98	"HiG"
"HiG_6"	459	"SLC2A1"	118	"HiG"
"HiG_6"	2109	"HNRNPA2B1"	34	"HiG"
"HiG_6"	0	"BEX1"	378.5	"HiG"
"HiG_6"	0	"ELK3"	378.5	"HiG"
"HiG_6"	874	"SPARC"	82	"HiG"
"HiG_6"	407	"GDI2"	141	"HiG"
"HiG_6"	0	"SH3GLB1"	378.5	"HiG"
"HiG_6"	19	"SHC1"	238.5	"HiG"
"HiG_6"	0	"ASAP1"	378.5	"HiG"
"HiG_6"	219	"ARHGDIB"	168	"HiG"
"HiG_6"	1436	"MARCKS"	59	"HiG"
"HiG_6"	4561	"YWHAH"	15	"HiG"
"HiG_6"	501	"ARF4"	110	"HiG"
"HiG_6"	313	"HMGB2"	155	"HiG"
"HiG_6"	0	"CD34"	378.5	"HiG"
"HiG_6"	160	"DUSP1"	181	"HiG"
"HiG_6"	15	"MMP14"	246	"HiG"
"HiG_6"	1671	"PDIA4"	50	"HiG"
"HiG_6"	1661	"ARL6IP5"	51	"HiG"
"HiG_6"	0	"PEG3"	378.5	"HiG"
"HiG_6"	8	"CD47"	263.5	"HiG"
"HiG_6"	4	"GAS6"	276.5	"HiG"
"HiG_6"	0	"RGS3"	378.5	"HiG"
"HiG_6"	2365	"CCT4"	28	"HiG"
"HiG_6"	3367	"CCT8"	24	"HiG"
"HiG_6"	0	"VAMP8"	378.5	"HiG"
"HiG_6"	1845	"ICAM2"	42	"HiG"
"HiG_6"	14	"TEK"	248.5	"HiG"
"HiG_6"	1308	"ACVRL1"	63	"HiG"
"HiG_6"	1687	"TPM4"	49	"HiG"
"HiG_6"	0	"CSRP2"	378.5	"HiG"
"HiG_6"	0	"KLF2"	378.5	"HiG"
"HiG_6"	819	"CLDN5"	89	"HiG"
"HiG_6"	0	"TFPI"	378.5	"HiG"
"HiG_6"	0	"NR2F6"	378.5	"HiG"
"HiG_6"	0	"GRAP"	378.5	"HiG"
"HiG_6"	0	"PRDX1"	378.5	"HiG"
"HiG_6"	447	"MPZL1"	122.5	"HiG"
"HiG_6"	183	"CALD1"	175.5	"HiG"
"HiG_6"	72	"ANXA7"	203	"HiG"
"HiG_6"	4	"CYB5A"	276.5	"HiG"
"HiG_6"	415	"SNX2"	139	"HiG"
"HiG_6"	152	"SNX6"	183.5	"HiG"
"HiG_6"	444	"CEBPD"	132	"HiG"
"HiG_6"	1223	"TPM1"	67	"HiG"
"HiG_6"	19	"LMNB1"	238.5	"HiG"
"HiG_6"	0	"GNGT2"	378.5	"HiG"
"HiG_6"	0	"N4BP3"	378.5	"HiG"
"HiG_6"	204	"UPP1"	172	"HiG"
"HiG_6"	36	"RHOJ"	220.5	"HiG"
"HiG_6"	318	"COL18A1"	153	"HiG"
"HiG_6"	211	"SLBP"	170.5	"HiG"
"HiG_6"	751	"EIF4A3"	92	"HiG"
"HiG_6"	0	"HMOX1"	378.5	"HiG"
"HiG_6"	446	"PLEKHO1"	125.5	"HiG"
"HiG_6"	145	"SNX3"	187	"HiG"
"HiG_6"	0	"PCLAF"	378.5	"HiG"
"HiG_6"	3722	"PKM"	17	"HiG"
"HiG_6"	11	"CLTA"	253.5	"HiG"
"HiG_6"	0	"GALK1"	378.5	"HiG"
"HiG_6"	5421	"TUBA1A"	13	"HiG"
"HiG_6"	3621	"TAGLN2"	19	"HiG"
"HiG_6"	2202	"CKAP4"	31	"HiG"
"HiG_6"	34	"NHP2"	223	"HiG"
"HiG_6"	789	"MAGED2"	90	"HiG"
"HiG_6"	1151	"PGK1"	70	"HiG"
"HiG_6"	97	"CSRP1"	193	"HiG"
"HiG_6"	6144	"YWHAE"	11	"HiG"
"HiG_6"	0	"CGNL1"	378.5	"HiG"
"HiG_6"	0	"MEIS2"	378.5	"HiG"
"HiG_6"	0	"SSBP4"	378.5	"HiG"
"HiG_6"	0	"XBP1"	378.5	"HiG"
"HiG_6"	0	"MRPS6"	378.5	"HiG"
"HiG_6"	0	"MRTO4"	378.5	"HiG"
"HiG_6"	3	"CNN3"	281.5	"HiG"
"HiG_6"	447	"SSB"	122.5	"HiG"
"HiG_6"	0	"LUZP1"	378.5	"HiG"
"HiG_6"	316	"ATP2B1"	154	"HiG"
"HiG_6"	6	"PRDX3"	268	"HiG"
"HiG_6"	254	"SDF2L1"	160	"HiG"
"HiG_6"	14	"ERP29"	248.5	"HiG"
"HiG_6"	0	"MFGE8"	378.5	"HiG"
"HiG_6"	1293	"ITM2B"	65	"HiG"
"HiG_6"	15	"IER2"	246	"HiG"
"HiG_6"	0	"S100A16"	378.5	"HiG"
"HiG_6"	0	"ACOT9"	378.5	"HiG"
"HiG_6"	39	"SOX4"	218	"HiG"
"HiG_6"	7797	"YWHAQ"	6	"HiG"
"HiG_6"	183	"TUBA1C"	175.5	"HiG"
"HiG_6"	443	"IMPDH2"	133.5	"HiG"
"HiG_6"	0	"BST2"	378.5	"HiG"
"HiG_6"	0	"SELENOP"	378.5	"HiG"
"HiG_6"	0	"SMTN"	378.5	"HiG"
"HiG_6"	339	"RRBP1"	150	"HiG"
"HiG_6"	0	"COLEC12"	378.5	"HiG"
"HiG_6"	41	"SH3BP5"	215.5	"HiG"
"HiG_6"	36	"SURF4"	220.5	"HiG"
"HiG_6"	0	"DBI"	378.5	"HiG"
"HiG_6"	9	"CRIP2"	260	"HiG"
"HiG_6"	445	"CMTM3"	129.5	"HiG"
"HiG_6"	0	"CRELD2"	378.5	"HiG"
"HiG_6"	463	"COL4A2"	115	"HiG"
"HiG_6"	446	"KCNE3"	125.5	"HiG"
"HiG_6"	446	"ODC1"	125.5	"HiG"
"HiG_6"	23	"GPX1"	231.5	"HiG"
"HiG_6"	1840	"REEP5"	43	"HiG"
"HiG_6"	0	"TLN1"	378.5	"HiG"
"HiG_6"	0	"DDAH1"	378.5	"HiG"
"HiG_6"	4	"COTL1"	276.5	"HiG"
"HiG_6"	601	"CNN2"	99	"HiG"
"HiG_6"	0	"LIMCH1"	378.5	"HiG"
"HiG_6"	2259	"SLC25A4"	29	"HiG"
"HiG_6"	0	"PCGF5"	378.5	"HiG"
"HiG_6"	156	"MYL12A"	182	"HiG"
"HiG_6"	1	"LAPTM4B"	289.5	"HiG"
"HiG_6"	202	"SRM"	173	"HiG"
"HiG_6"	27	"AKR1A1"	228.5	"HiG"
"HiG_6"	0	"ACOT7"	378.5	"HiG"
"HiG_6"	0	"HMGB3"	378.5	"HiG"
"HiG_6"	0	"LITAF"	378.5	"HiG"
"HiG_6"	177	"SLC25A5"	177	"HiG"
"HiG_6"	0	"ARMCX2"	378.5	"HiG"
"HiG_6"	576	"GNG2"	103	"HiG"
"HiG_6"	1035	"PLP2"	76	"HiG"
"HiG_6"	0	"ECSCR"	378.5	"HiG"
"HiG_6"	0	"MYDGF"	378.5	"HiG"
"HiG_6"	0	"PPIC"	378.5	"HiG"
"HiG_6"	3	"PCBP4"	281.5	"HiG"
"HiG_6"	224	"EGFL7"	167	"HiG"
"HiG_6"	1587	"TUBB6"	53	"HiG"
"HiG_6"	0	"CNRIP1"	378.5	"HiG"
"HiG_6"	11	"PLK2"	253.5	"HiG"
"HiG_6"	54	"TKT"	208	"HiG"
"HiG_6"	1304	"TUBB4B"	64	"HiG"
"HiG_6"	0	"FAM3C"	378.5	"HiG"
"HiG_6"	5	"MARCKSL1"	271.5	"HiG"
"HiG_6"	20	"FERMT2"	236	"HiG"
"HiG_6"	127	"TXNDC5"	190	"HiG"
"HiG_6"	0	"RBMS1"	378.5	"HiG"
"HiG_6"	1997	"RDX"	38	"HiG"
"HiG_6"	1	"GCLM"	289.5	"HiG"
"HiG_6"	0	"VAT1"	378.5	"HiG"
"HiG_6"	0	"CFL2"	378.5	"HiG"
"HiG_6"	233	"RCN2"	165	"HiG"
"HiG_6"	22	"TMSB10"	233	"HiG"
"HiG_6"	23	"SH3BGRL3"	231.5	"HiG"
"HiG_6"	0	"ORAI1"	378.5	"HiG"
"HiG_6"	217	"RSU1"	169	"HiG"
"HiG_6"	271	"MSMO1"	159	"HiG"
"HiG_6"	58	"SRI"	207	"HiG"
"HiG_6"	53	"TMED9"	209	"HiG"
"HiG_6"	0	"MT-ND4"	378.5	"HiG"
"HiG_6"	0	"GPSM3"	378.5	"HiG"
"HiG_6"	0	"ATP6V0B"	378.5	"HiG"
"HiG_6"	643	"NECTIN2"	96	"HiG"
"HiG_6"	175	"PPID"	178	"HiG"
"HiG_6"	395	"OST4"	144	"HiG"
"HiG_6"	32	"LYVE1"	224	"HiG"
"HiG_6"	0	"KLK8"	378.5	"HiG"
"HiG_6"	11	"TMBIM6"	253.5	"HiG"
"HiG_6"	438	"MT-CO3"	136	"HiG"
"HiG_6"	0	"IDH2"	378.5	"HiG"
"HiG_6"	0	"MTAP"	378.5	"HiG"
"HiG_6"	0	"PRCP"	378.5	"HiG"
"HiG_6"	0	"GMFG"	378.5	"HiG"
"HiG_6"	445	"CMAS"	129.5	"HiG"
"HiG_6"	481	"IGFBP4"	112	"HiG"
"HiG_6"	462	"NDUFA8"	116.5	"HiG"
"HiG_6"	12	"HOXB5"	251	"HiG"
"HiG_6"	1065	"TMSB4X"	73	"HiG"
"HiG_6"	0	"PPP1R18"	378.5	"HiG"
"HiG_6"	462	"RHOC"	116.5	"HiG"
"HiG_6"	8	"GPX3"	263.5	"HiG"
"HiG_6"	450	"ITM2A"	119.5	"HiG"
"HiG_6"	82	"PMP22"	196.5	"HiG"
"HiG_6"	0	"FAM171A2"	378.5	"HiG"
"HiG_6"	0	"LIMD2"	378.5	"HiG"
"HiG_6"	0	"EVA1B"	378.5	"HiG"
"HiG_6"	0	"ARMCX1"	378.5	"HiG"
"HiG_6"	0	"MYL7"	378.5	"HiG"
"HiG_6"	0	"CD302"	378.5	"HiG"
"HiG_6"	0	"TXNDC12"	378.5	"HiG"
"HiG_6"	0	"NPL"	378.5	"HiG"
"HiG_6"	0	"KLHL6"	378.5	"HiG"
"HiG_6"	9	"DUSP2"	260	"HiG"
"HiG_6"	0	"MYZAP"	378.5	"HiG"
"HiG_6"	0	"TNFAIP1"	378.5	"HiG"
"HiG_6"	0	"MANF"	378.5	"HiG"
"HiG_6"	0	"GJA4"	378.5	"HiG"
"HiG_6"	0	"SELENOK"	378.5	"HiG"
"HiG_6"	0	"PLAC1"	378.5	"HiG"
"HiG_6"	0	"PRELID1"	378.5	"HiG"
"HiG_6"	0	"OAF"	378.5	"HiG"
"HiG_6"	0	"EMB"	378.5	"HiG"
"HiG_6"	3	"LRP10"	281.5	"HiG"
"HiG_6"	0	"LRP11"	378.5	"HiG"
"HiG_6"	0	"GPM6B"	378.5	"HiG"
"HiG_6"	10	"MTCH1"	257	"HiG"
"HiG_6"	0	"MGAT2"	378.5	"HiG"
"HiG_6"	197	"TMEM59"	174	"HiG"
"HiG_6"	898	"LPAR6"	80	"HiG"
"HiG_6"	0	"FSTL1"	378.5	"HiG"
"HiG_6"	2	"ST3GAL5"	285.5	"HiG"
"HiG_6"	11	"FAM43A"	253.5	"HiG"
"HiG_6"	0	"PLVAP"	378.5	"HiG"
"HiG_6"	0	"PPP1R14B"	378.5	"HiG"
"HiG_6"	275	"SSR2"	158	"HiG"
"HiG_6"	0	"KRTCAP2"	378.5	"HiG"
"HiG_6"	0	"RSPO3"	378.5	"HiG"
"HiG_6"	0	"BEX4"	378.5	"HiG"
"HiG_6"	0	"OAZ2"	378.5	"HiG"
"HiG_6"	25	"SCARB1"	230	"HiG"
"HiG_6"	445	"POLG"	129.5	"HiG"
"HiG_6"	0	"SLC43A3"	378.5	"HiG"
"HiG_6"	0	"RASIP1"	378.5	"HiG"
"HiG_6"	446	"YIF1B"	125.5	"HiG"
"HiG_6"	0	"FAM107B"	378.5	"HiG"
"HiG_6"	0	"SMAGP"	378.5	"HiG"
"HiG_6"	17	"PTPN18"	242.5	"HiG"
"HiG_6"	6	"PTPRE"	268	"HiG"
"HiG_6"	0	"SMTNL2"	378.5	"HiG"
"HiG_6"	39	"APLNR"	218	"HiG"
"HiG_6"	0	"SNN"	378.5	"HiG"
"HiG_6"	18	"ESAM"	240.5	"HiG"
"HiG_6"	0	"GIMAP1"	378.5	"HiG"
"HiG_6"	0	"STARD3NL"	378.5	"HiG"
"HiG_6"	0	"CMTM8"	378.5	"HiG"
"HiG_6"	410	"PLXND1"	140	"HiG"
"HiG_6"	151	"SIPA1"	185	"HiG"
"HiG_6"	0	"WDR1"	378.5	"HiG"
"HiG_6"	0	"MMD"	378.5	"HiG"
"HiG_6"	0	"EXOC3L4"	378.5	"HiG"
"HiG_6"	4	"MT-ATP6"	276.5	"HiG"
"HiG_6"	443	"OIT3"	133.5	"HiG"
"HiG_6"	0	"PLIN2"	378.5	"HiG"
"HiG_6"	41	"VAMP5"	215.5	"HiG"
"HiG_6"	18	"HOXB2"	240.5	"HiG"
"HiG_6"	277	"TMEM88"	157	"HiG"
"HiG_6"	0	"AARD"	378.5	"HiG"
"HiG_6"	0	"ADGRF5"	378.5	"HiG"
"HiG_6"	0	"BRI3"	378.5	"HiG"
"HiG_6"	0	"SHISA5"	378.5	"HiG"
"HiG_6"	448	"TSPAN4"	121	"HiG"
"HiG_6"	27	"GPR182"	228.5	"HiG"
"HiG_6"	0	"HGSNAT"	378.5	"HiG"
"HiG_6"	0	"RASGRP2"	378.5	"HiG"
"HiG_6"	5	"TPST2"	271.5	"HiG"
"HiG_6"	0	"UBALD2"	378.5	"HiG"
"HiG_6"	0	"SELENOH"	378.5	"HiG"
"HiG_6"	0	"MFNG"	378.5	"HiG"
"HiG_6"	376	"LIPT2"	147	"HiG"
"HiG_6"	0	"GIMAP4"	378.5	"HiG"
"HiG_6"	0	"TSPAN18"	378.5	"HiG"
"HiG_6"	52	"SOX17"	210.5	"HiG"
"HiG_6"	0	"KLF7"	378.5	"HiG"
"HiG_6"	0	"KANK3"	378.5	"HiG"
"HiG_6"	0	"TMEM158"	378.5	"HiG"
"HiG_6"	0	"TSPAN14"	378.5	"HiG"
"HiG_6"	0	"TCEAL8"	378.5	"HiG"
"HiG_6"	0	"RCSD1"	378.5	"HiG"
"HiG_6"	0	"MOGAT2"	378.5	"HiG"
"HiG_6"	866	"ZFP36L1"	84	"HiG"
"HiG_6"	913	"ZYX"	79	"HiG"
"HiG_6"	0	"WSB1"	378.5	"HiG"
"HiG_6"	0	"NRARP"	378.5	"HiG"
"HiG_6"	0	"TM6SF1"	378.5	"HiG"
"HiG_9"	1555	"ALDOA"	23	"HiG"
"HiG_9"	9837	"APP"	2	"HiG"
"HiG_9"	15	"CITED2"	160	"HiG"
"HiG_9"	1379	"CCNB1"	27	"HiG"
"HiG_9"	180	"ID3"	112.5	"HiG"
"HiG_9"	20	"SRSF9"	157	"HiG"
"HiG_9"	0	"ANP32A"	254	"HiG"
"HiG_9"	10	"MCM7"	164.5	"HiG"
"HiG_9"	2720	"EZH2"	12	"HiG"
"HiG_9"	469	"MAGED1"	59	"HiG"
"HiG_9"	0	"DAB2"	254	"HiG"
"HiG_9"	0	"NDN"	254	"HiG"
"HiG_9"	1548	"ID2"	25	"HiG"
"HiG_9"	180	"CDKN1C"	112.5	"HiG"
"HiG_9"	1522	"SERPINH1"	26	"HiG"
"HiG_9"	213	"CADM1"	106	"HiG"
"HiG_9"	73	"KHDRBS1"	135	"HiG"
"HiG_9"	686	"CLNS1A"	46	"HiG"
"HiG_9"	665	"NEDD4"	48	"HiG"
"HiG_9"	1067	"EIF4A1"	35	"HiG"
"HiG_9"	7	"GRHPR"	169.5	"HiG"
"HiG_9"	170	"PRDX4"	117.5	"HiG"
"HiG_9"	0	"LMO4"	254	"HiG"
"HiG_9"	151	"CCNE1"	123	"HiG"
"HiG_9"	60	"CLIC1"	140	"HiG"
"HiG_9"	954	"BNIP3L"	38	"HiG"
"HiG_9"	0	"ITM2C"	254	"HiG"
"HiG_9"	189	"PLSCR1"	110	"HiG"
"HiG_9"	0	"DCTPP1"	254	"HiG"
"HiG_9"	286	"BEX3"	92	"HiG"
"HiG_9"	0	"PDLIM4"	254	"HiG"
"HiG_9"	12	"PHLDA1"	163	"HiG"
"HiG_9"	26	"DUT"	155	"HiG"
"HiG_9"	0	"BEX2"	254	"HiG"
"HiG_9"	188	"DUSP6"	111	"HiG"
"HiG_9"	0	"IMP3"	254	"HiG"
"HiG_9"	929	"CALM2"	39	"HiG"
"HiG_9"	14	"CCND2"	161.5	"HiG"
"HiG_9"	0	"GCSH"	254	"HiG"
"HiG_9"	301	"DDAH2"	81.5	"HiG"
"HiG_9"	297	"ARL6IP1"	86	"HiG"
"HiG_9"	309	"PRPS1"	76.5	"HiG"
"HiG_9"	0	"PAFAH1B3"	254	"HiG"
"HiG_9"	296	"BNIP3"	87.5	"HiG"
"HiG_9"	291	"BCCIP"	91	"HiG"
"HiG_9"	1132	"RTN4"	33	"HiG"
"HiG_9"	4	"ALX1"	175	"HiG"
"HiG_9"	6666	"HDAC1"	3	"HiG"
"HiG_9"	11896	"HSPA5"	1	"HiG"
"HiG_9"	98	"SRRM2"	130	"HiG"
"HiG_9"	172	"RUVBL2"	114	"HiG"
"HiG_9"	0	"MORF4L2"	254	"HiG"
"HiG_9"	1968	"CDC20"	17	"HiG"
"HiG_9"	0	"TCEAL9"	254	"HiG"
"HiG_9"	385	"PPP1CB"	67.5	"HiG"
"HiG_9"	748	"LYAR"	45	"HiG"
"HiG_9"	9	"FKBP4"	166.5	"HiG"
"HiG_9"	28	"EIF3M"	154	"HiG"
"HiG_9"	64	"NASP"	138	"HiG"
"HiG_9"	406	"FBLN1"	64	"HiG"
"HiG_9"	0	"BZW2"	254	"HiG"
"HiG_9"	506	"PLOD2"	57	"HiG"
"HiG_9"	0	"PRKRA"	254	"HiG"
"HiG_9"	330	"PAICS"	72	"HiG"
"HiG_9"	167	"BIRC5"	119	"HiG"
"HiG_9"	0	"FSCN1"	254	"HiG"
"HiG_9"	0	"SSR3"	254	"HiG"
"HiG_9"	0	"ATXN10"	254	"HiG"
"HiG_9"	270	"DNAJA1"	99	"HiG"
"HiG_9"	779	"GNAS"	44	"HiG"
"HiG_9"	10	"PGRMC1"	164.5	"HiG"
"HiG_9"	0	"DDT"	254	"HiG"
"HiG_9"	2385	"DDX5"	15	"HiG"
"HiG_9"	301	"SFXN1"	81.5	"HiG"
"HiG_9"	0	"HNRNPH3"	254	"HiG"
"HiG_9"	1605	"PRMT1"	22	"HiG"
"HiG_9"	273	"EBNA1BP2"	97	"HiG"
"HiG_9"	0	"PA2G4"	254	"HiG"
"HiG_9"	679	"PDIA6"	47	"HiG"
"HiG_9"	195	"MEST"	109	"HiG"
"HiG_9"	4232	"NCL"	6	"HiG"
"HiG_9"	109	"HNRNPA3"	127.5	"HiG"
"HiG_9"	263	"FABP5"	101	"HiG"
"HiG_9"	228	"CBX1"	104	"HiG"
"HiG_9"	4	"CCND1"	175	"HiG"
"HiG_9"	103	"MAPK3"	129	"HiG"
"HiG_9"	0	"LSR"	254	"HiG"
"HiG_9"	0	"PTOV1"	254	"HiG"
"HiG_9"	1792	"HSP90AA1"	18	"HiG"
"HiG_9"	1	"TSEN34"	190	"HiG"
"HiG_9"	405	"ID1"	65	"HiG"
"HiG_9"	296	"FOXP1"	87.5	"HiG"
"HiG_9"	552	"CDH11"	53	"HiG"
"HiG_9"	1	"RALA"	190	"HiG"
"HiG_9"	0	"PFN2"	254	"HiG"
"HiG_9"	502	"DBN1"	58	"HiG"
"HiG_9"	2	"CST3"	185.5	"HiG"
