"signature"	"gene"	"PageRank"	"EigenCentrality"	"PPI_cat"	"strength"	"normalized.strength"	"annd"	"rank_by_PR"	"rank_by_strength"	"rank_by_normalized.strength"	"rank_by_ANND"	"p.PageRank"	"rank_by_p.PR"	"p.annd"	"rank_by_p.ANND"
"HiG_1"	"Srgn"	0.0502310416025138	0.223023176214738	"HiG"	0.254599059519004	0.0149764152658238	5.3164289882992	10	6	6	10	NA	NA	NA	NA
"HiG_1"	"Ttf1"	0.0613496932515337	0	"HiG"	0.0234160702051912	0.00137741589442301	1	6	13.5	13.5	15.5	NA	NA	NA	NA
"HiG_1"	"Unc13d"	0.0108125273054091	0.00223919590350026	"HiG"	0.00960088656126004	0.000564758033015297	6	16	16	16	4	NA	NA	NA	NA
"HiG_10"	"Adgre1"	0.0295725314573086	0.699534741446537	"HiG"	1.71276674711448	0.0225364045672957	25.8535455779773	7	6	6	25	NA	NA	NA	NA
"HiG_10"	"Akr1c13"	0.00203804347826087	2.44641709522736e-18	"HiG"	0	0	NA	75.5	75.5	75.5	NA	NA	NA	NA	NA
"HiG_10"	"Akr1c18"	0.00367839257243277	0.00791037436703579	"HiG"	0.0530292712612424	0.000697753569226874	11.9497888548316	63	66	66	72	NA	NA	NA	NA
"HiG_10"	"Alox5"	0.00540830675170194	0.0525518613955938	"HiG"	0.197100743460259	0.00259343083500341	26.6190648734659	59	57	57	19	NA	NA	NA	NA
"HiG_10"	"Alox5ap"	0.0174642164468988	0.50370004360485	"HiG"	1.00401629303444	0.0132107406978216	29.0044541919544	23	16	16	5	NA	NA	NA	NA
"HiG_10"	"Anxa1"	0.0185621992054448	0.273349248896251	"HiG"	0.931866029363621	0.0122613951232055	23.6757758610423	19	19	19	42	NA	NA	NA	NA
"HiG_10"	"Anxa6"	0.006667534986363	0.0703983758595259	"HiG"	0.263125793568113	0.00346218149431727	21.9885275032339	53	53	53	54	NA	NA	NA	NA
"HiG_10"	"Aqp9"	0.00332914061462523	0.0313869156401864	"HiG"	0.0792838375120613	0.0010432083883166	29.7686421787326	68	65	65	4	NA	NA	NA	NA
"HiG_10"	"Basp1"	0.00308101501066687	0.00841307917819376	"HiG"	0.0513579625111612	0.000675762664620542	20.3762662489899	70	67	67	59	NA	NA	NA	NA
"HiG_10"	"C3ar1"	0.0138959999593123	0.36228669132332	"HiG"	0.753016709465562	0.00990811459823109	28.0233982438064	30	26	26	9	NA	NA	NA	NA
"HiG_10"	"Ccl3"	0.0242873756197684	0.417558763080731	"HiG"	1.31955055368187	0.0173625072852878	24.7447539866915	12	13	13	34	NA	NA	NA	NA
"HiG_10"	"Ccl4"	0.0323822648978044	0.668652131234788	"HiG"	1.86376434809722	0.0245232151065424	27.265244101762	4	5	5	15	NA	NA	NA	NA
"HiG_10"	"Ccl6"	0.0324694408018083	0.849129814055002	"HiG"	1.96987431429507	0.0259193988723036	28.2006636417725	3	2	2	8	NA	NA	NA	NA
"HiG_10"	"Ccl9"	0.0109122112234083	0.259588876127511	"HiG"	0.577523606329208	0.00759899482012115	28.4130139404525	38	34	34	7	NA	NA	NA	NA
"HiG_10"	"Ccnd2"	0.00882781725215868	0.0342897961467079	"HiG"	0.292847841112769	0.00385326106727327	20.0906248563724	43	51	51	60	NA	NA	NA	NA
"HiG_10"	"Cd200r3"	0.00609379188653322	0.0786863017218681	"HiG"	0.225618449439398	0.00296866380841314	24.0801287171047	55	54	54	40	NA	NA	NA	NA
"HiG_10"	"Cd200r4"	0.00365626008314186	0.0353314970384298	"HiG"	0.0892282693125819	0.00117405617516555	27.0327770081231	64	62	62	16	NA	NA	NA	NA
"HiG_10"	"Cd53"	0.0211995008552311	0.461319881499627	"HiG"	1.14400036174156	0.0150526363387048	27.9981093101274	14	14	14	10	NA	NA	NA	NA
"HiG_10"	"Cd9"	0.0243360255658803	0.45300373534213	"HiG"	1.35601196271148	0.0178422626672563	27.0063257166919	11	12	12	17	NA	NA	NA	NA
"HiG_10"	"Cdh1"	0.0191142020160701	0.251517562700039	"HiG"	0.974600055918884	0.0128236849463011	24.9722588475746	16	17	17	31	NA	NA	NA	NA
"HiG_10"	"Cdkn1a"	0.00864182270395644	0.0569788544836479	"HiG"	0.314952727665803	0.00414411483770793	22.6061460862851	44	47	47	49	NA	NA	NA	NA
"HiG_10"	"Cpa3"	0.0207445147794484	0.0945750466408587	"HiG"	0.920830987387608	0.0121161972024685	15.6263951609693	15	21	21	66	NA	NA	NA	NA
